Seconds,Nanoseconds,Temp_C,Power_W,Throttled_Hex,RSS_KB,CPU_MHz,Reconnect_Count
1783839486,352292061,36.7,2.05,0x0,9296,1500,0
1783839491,392550465,37.3,2.04,0x0,9296,1500,0
1783839496,432891913,37.3,2.05,0x0,9296,1500,0
1783839501,473200720,36.7,2.05,0x0,9296,1500,0
1783839506,513555791,37.8,2.07,0x0,9296,1500,0
1783839511,553900422,37.8,2.05,0x0,9296,1500,0
1783839516,594230577,37.3,2.07,0x0,9296,1500,0
1783839521,634580105,37.8,2.03,0x0,9296,1500,0
1783839526,674854654,37.3,2.05,0x0,9296,1500,0
1783839531,715216075,37.3,2.07,0x0,9296,1500,0
1783839536,755461795,37.3,2.04,0x0,9296,1500,0
1783839541,795700588,37.8,2.03,0x0,9296,1500,0
1783839546,835896123,37.8,2.27,0x0,9296,1500,0
1783839551,876134952,37.3,2.05,0x0,9296,1500,0
1783839556,916336743,37.8,2.07,0x0,9296,1500,0
1783839561,956619049,38.4,2.08,0x0,9296,1500,0
1783839566,996958815,36.7,2.10,0x0,9296,1500,0
1783839572,37144448,38.4,2.05,0x0,9296,1500,0
1783839577,77522446,38.9,2.06,0x0,9296,1500,0
1783839582,117815513,37.3,2.04,0x0,9296,1500,0
1783839587,158010408,36.7,2.07,0x0,9296,1500,0
1783839592,198365407,37.8,2.08,0x0,9296,1500,0
1783839597,238563862,37.8,2.05,0x0,9296,1500,0
1783839602,278858012,37.3,2.30,0x0,9296,1500,0
1783839607,319178284,37.8,2.27,0x0,9296,1500,0
1783839612,359499694,36.7,2.07,0x0,9296,1500,0
1783839617,399897279,38.4,2.05,0x0,9296,1500,0
1783839622,440325261,38.4,2.04,0x0,9296,1500,0
1783839627,480724065,37.8,2.05,0x0,9296,1500,0
1783839632,521201746,37.3,2.27,0x0,9296,1500,0
1783839637,561738914,37.3,2.07,0x0,9296,1500,0
1783839642,602192274,37.3,2.07,0x0,9296,1500,0
1783839647,642690619,38.4,2.04,0x0,9296,1500,0
1783839652,683179099,37.3,2.07,0x0,9296,1500,0
1783839657,723609602,37.8,2.08,0x0,9296,1500,0
1783839662,764075885,36.7,2.05,0x0,9296,1500,0
1783839667,804613670,37.3,2.05,0x0,9296,1500,0
1783839672,845135551,37.3,2.03,0x0,9296,1500,0
1783839677,885446526,36.7,2.39,0x0,9296,1500,0
1783839682,926044001,36.7,2.04,0x0,9296,1500,0
1783839687,966347219,37.3,2.08,0x0,9296,1500,0
1783839693,6673491,37.8,2.03,0x0,9296,1500,0
1783839698,46971986,36.7,2.05,0x0,9296,1500,0
1783839703,87313701,37.3,2.96,0x0,9296,1500,0
1783839708,127611100,37.8,2.04,0x0,9296,1500,0
1783839713,168037515,38.9,2.06,0x0,9296,1500,0
1783839718,208342519,37.3,2.07,0x0,9296,1500,0
1783839723,248582484,38.4,2.04,0x0,9296,1500,0
1783839728,289123388,37.8,2.07,0x0,9296,1500,0
1783839733,329416437,37.3,2.03,0x0,9296,1500,0
1783839738,369801184,37.8,2.04,0x0,9296,1500,0
1783839743,410190519,37.3,2.28,0x0,9296,1500,0
1783839748,450541681,38.4,2.04,0x0,9296,1500,0
1783839753,490993688,38.4,2.06,0x0,9296,1500,0
1783839758,531419818,37.8,2.07,0x0,9296,1500,0
1783839763,571828126,37.8,2.06,0x0,9296,1500,0
1783839768,612096760,37.3,2.01,0x0,9296,1500,0
1783839773,652572719,38.4,2.04,0x0,9296,1500,0
1783839778,693116705,37.3,2.07,0x0,9296,1500,0
1783839783,733433369,37.3,2.07,0x0,9296,1500,0
1783839788,773790374,37.3,2.05,0x0,9296,1500,0
1783839793,814170092,37.3,2.08,0x0,9296,1500,0
1783839798,854537429,36.7,2.06,0x0,9296,1500,0
1783839803,894878180,38.4,2.02,0x0,9296,1500,0
1783839808,935278198,38.9,2.07,0x0,9296,1500,0
1783839813,975554872,38.4,2.06,0x0,9296,1500,0
1783839819,15887514,36.7,2.07,0x0,9296,1500,0
1783839824,56172163,38.4,2.06,0x0,9296,1500,0
1783839829,96422298,37.3,2.06,0x0,9296,1500,0
1783839834,136670068,38.4,2.05,0x0,9296,1500,0
1783839839,176947899,36.7,2.07,0x0,9296,1500,0
1783839844,217216140,37.8,2.09,0x0,9296,1500,0
1783839849,257583663,37.3,2.11,0x0,9296,1500,0
1783839854,297879727,38.4,2.06,0x0,9296,1500,0
1783839859,338115812,38.9,2.02,0x0,9296,1500,0
1783839864,378414456,37.3,2.03,0x0,9296,1500,0
1783839869,418741064,38.4,2.04,0x0,9296,1500,0
1783839874,463106950,36.7,2.06,0x0,9296,1500,0
1783839879,507432337,37.3,2.03,0x0,9296,1500,0
1783839884,547730968,36.7,2.03,0x0,9296,1500,0
1783839889,587960119,37.8,2.04,0x0,9296,1500,0
1783839894,628375862,37.8,2.01,0x0,9296,1500,0
1783839899,668532847,37.8,2.04,0x0,9296,1500,0
1783839904,708772868,37.8,2.06,0x0,9296,1500,0
1783839909,749040221,38.4,2.10,0x0,9296,1500,0
1783839914,789370018,36.7,2.06,0x0,9296,1500,0
1783839919,829732997,37.8,2.03,0x0,9296,1500,0
1783839924,870030494,38.9,2.05,0x0,9296,1500,0
1783839929,910317452,36.7,2.03,0x0,9296,1500,0
1783839934,950632166,37.3,2.01,0x0,9296,1500,0
1783839939,991138784,36.7,2.24,0x0,9296,1500,0
1783839945,31507918,38.4,2.03,0x0,9296,1500,0
1783839950,71757587,37.8,2.05,0x0,9296,1500,0
1783839955,116073768,37.3,2.07,0x0,9296,1500,0
1783839960,156212558,37.3,2.04,0x0,9296,1500,0
1783839965,196507232,37.3,2.05,0x0,9296,1500,0
1783839970,236699272,37.3,2.06,0x0,9296,1500,0
1783839975,276971602,37.3,2.05,0x0,9296,1500,0
1783839980,317278631,37.3,2.06,0x0,9296,1500,0
1783839985,357543006,38.4,2.04,0x0,9296,1500,0
1783839990,397697561,38.4,2.12,0x0,9296,1500,0
1783839995,437930794,37.3,2.04,0x0,9296,1500,0
1783840000,478218705,37.3,2.01,0x0,9296,1500,0
1783840005,518550647,37.8,2.06,0x0,9296,1500,0
1783840010,558962951,37.3,2.03,0x0,9296,1500,0
1783840015,599343266,36.7,2.06,0x0,9296,1500,0
1783840020,639554648,37.3,2.12,0x0,9296,1500,0
1783840025,683946242,36.7,2.05,0x0,9296,1500,0
1783840030,728323457,37.3,2.02,0x0,9296,1500,0
1783840035,768502666,37.3,2.03,0x0,9296,1500,0
1783840040,809049253,37.3,2.03,0x0,9296,1500,0
1783840045,849421906,37.3,2.05,0x0,9296,1500,0
1783840050,889904474,37.3,2.06,0x0,9296,1500,0
1783840055,930079109,37.3,2.03,0x0,9296,1500,0
1783840060,970414917,37.8,2.09,0x0,9296,1500,0
1783840066,10790697,37.8,2.05,0x0,9296,1500,0
1783840071,51064948,37.3,2.08,0x0,9296,1500,0
1783840076,91423133,37.3,2.04,0x0,9296,1500,0
1783840081,232544576,37.8,2.03,0x0,9296,1500,0
1783840086,272901942,37.3,2.06,0x0,9296,1500,0
1783840091,413616310,37.3,2.10,0x0,9296,1500,0
1783840096,453926061,37.8,2.05,0x0,9296,1500,0
1783840101,594560963,36.7,2.06,0x0,9296,1500,0
1783840106,634928559,37.3,2.05,0x0,9296,1500,0
1783840111,675340366,37.3,2.06,0x0,9296,1500,0
1783840116,715701345,37.3,2.10,0x0,9296,1500,0
1783840121,756060588,36.7,2.07,0x0,9296,1500,0
1783840126,796484873,36.7,2.06,0x0,9296,1500,0
1783840131,837098404,37.8,2.03,0x0,9296,1500,0
1783840136,980840925,36.7,2.06,0x0,9296,1500,0
1783840142,21045282,38.4,2.03,0x0,9296,1500,0
1783840147,161717662,37.3,2.06,0x0,9296,1500,0
1783840152,202069082,37.3,2.04,0x0,9296,1500,0
1783840157,242396951,38.4,2.06,0x0,9296,1500,0
1783840162,282840674,38.4,2.27,0x0,9296,1500,0
1783840167,323254272,37.3,2.05,0x0,9296,1500,0
1783840172,363627003,37.8,2.05,0x0,9296,1500,0
1783840177,403900107,37.3,2.07,0x0,9296,1500,0
1783840182,444124511,38.4,2.01,0x0,9296,1500,0
1783840187,484413250,36.7,2.04,0x0,9296,1500,0
1783840192,524756306,36.7,2.03,0x0,9296,1500,0
1783840197,565042161,37.3,2.05,0x0,9296,1500,0
1783840202,605304407,38.4,2.05,0x0,9296,1500,0
1783840207,645578043,36.7,2.05,0x0,9296,1500,0
1783840212,685830144,38.4,2.06,0x0,9296,1500,0
1783840217,726420597,37.8,2.03,0x0,9296,1500,0
1783840222,766930403,37.8,2.03,0x0,9296,1500,0
1783840227,807299562,37.3,2.06,0x0,9296,1500,0
1783840232,847812389,38.4,2.05,0x0,9296,1500,0
1783840237,888265012,36.2,2.04,0x0,9296,1500,0
1783840242,928716210,37.3,2.05,0x0,9296,1500,0
1783840247,969147649,37.3,2.05,0x0,9296,1500,0
1783840253,9584847,38.4,2.11,0x0,9296,1500,0
1783840258,49884804,37.3,2.04,0x0,9296,1500,0
1783840263,90215632,36.7,2.07,0x0,9296,1500,0
1783840268,130711699,37.3,2.09,0x0,9296,1500,0
1783840273,171236043,37.3,2.07,0x0,9296,1500,0
1783840278,213109788,37.3,2.06,0x0,9296,1500,0
1783840283,253562871,37.3,2.51,0x0,9296,1500,0
1783840288,293964731,37.3,2.08,0x0,9296,1500,0
1783840293,334324831,38.4,2.07,0x0,9296,1500,0
1783840298,374731428,36.7,2.05,0x0,9296,1500,0
1783840303,415276376,37.3,2.05,0x0,9296,1500,0
1783840308,455650526,37.3,2.08,0x0,9296,1500,0
1783840313,496014581,37.8,2.09,0x0,9296,1500,0
1783840318,536545115,38.4,2.06,0x0,9296,1500,0
1783840323,576925888,37.3,2.06,0x0,9296,1500,0
1783840328,617349362,37.3,2.05,0x0,9296,1500,0
1783840333,657662704,37.3,2.08,0x0,9296,1500,0
1783840338,697977395,37.3,2.08,0x0,9296,1500,0
1783840343,738314879,37.3,2.00,0x0,9296,1500,0
1783840348,778615064,37.3,2.06,0x0,9296,1500,0
1783840353,818993245,36.7,2.04,0x0,9296,1500,0
1783840358,859424349,37.3,2.00,0x0,9296,1500,0
1783840363,899894689,37.3,2.07,0x0,9296,1500,0
1783840368,940329693,38.4,2.02,0x0,9296,1500,0
1783840373,980705785,37.8,2.05,0x0,9296,1500,0
1783840379,21251558,36.7,2.08,0x0,9296,1500,0
1783840384,61582087,36.7,2.06,0x0,9296,1500,0
1783840389,102073204,37.8,2.08,0x0,9296,1500,0
1783840394,142422965,36.7,2.06,0x0,9296,1500,0
1783840399,183048071,38.4,2.09,0x0,9296,1500,0
1783840404,223376694,36.7,2.05,0x0,9296,1500,0
1783840409,263641533,37.8,2.12,0x0,9296,1500,0
1783840414,303933294,37.3,2.07,0x0,9296,1500,0
1783840419,344191549,38.4,2.04,0x0,9296,1500,0
1783840424,384480392,37.8,2.26,0x0,9296,1500,0
1783840429,424793452,36.7,2.30,0x0,9296,1500,0
1783840434,465090302,38.4,2.03,0x0,9296,1500,0
1783840439,505263166,37.3,2.03,0x0,9296,1500,0
1783840444,545537042,36.7,2.05,0x0,9296,1500,0
1783840449,585793486,36.7,2.06,0x0,9296,1500,0
1783840454,626160720,36.7,2.06,0x0,9296,1500,0
1783840459,666400282,36.7,2.06,0x0,9296,1500,0
1783840464,706673078,36.7,2.04,0x0,9296,1500,0
1783840469,746999608,37.3,2.07,0x0,9296,1500,0
1783840474,787381484,36.7,2.08,0x0,9296,1500,0
1783840479,827718186,37.8,2.07,0x0,9296,1500,0
1783840484,868032641,37.3,2.06,0x0,9296,1500,0
1783840489,908358070,38.9,2.05,0x0,9296,1500,0
1783840494,948725326,37.8,2.04,0x0,9296,1500,0
1783840499,989078667,37.3,2.08,0x0,9296,1500,0
1783840505,29365057,38.4,2.06,0x0,9296,1500,0
1783840510,69716495,37.3,2.04,0x0,9296,1500,0
1783840515,109982889,36.7,2.50,0x0,9296,1500,0
1783840520,150307941,36.7,2.06,0x0,9296,1500,0
1783840525,190620764,37.8,2.06,0x0,9296,1500,0
1783840530,230986801,38.9,2.07,0x0,9296,1500,0
1783840535,271275886,38.4,2.04,0x0,9296,1500,0
1783840540,311735537,36.7,2.07,0x0,9296,1500,0
1783840545,352051624,37.3,2.06,0x0,9296,1500,0
1783840550,392461296,36.7,2.04,0x0,9296,1500,0
1783840555,432960496,37.3,2.03,0x0,9296,1500,0
1783840560,473250392,38.4,2.13,0x0,9296,1500,0
1783840565,513751964,37.3,2.09,0x0,9296,1500,0
1783840570,554181731,37.8,2.04,0x0,9296,1500,0
1783840575,594536916,37.3,2.08,0x0,9296,1500,0
1783840580,634933981,37.3,2.07,0x0,9296,1500,0
1783840585,675351093,37.3,2.07,0x0,9296,1500,0
1783840590,715830047,37.8,2.09,0x0,9296,1500,0
1783840595,756078790,37.3,2.06,0x0,9296,1500,0
1783840600,796371838,38.4,2.08,0x0,9296,1500,0
1783840605,836909801,36.7,2.07,0x0,9296,1500,0
1783840610,877274182,37.3,2.12,0x0,9296,1500,0
1783840615,917751054,36.7,2.03,0x0,9296,1500,0
1783840620,958072749,36.2,2.25,0x0,9296,1500,0
1783840625,998545398,37.3,2.05,0x0,9296,1500,0
1783840631,38958055,36.7,2.04,0x0,9296,1500,0
1783840636,79385740,37.3,2.06,0x0,9296,1500,0
1783840641,119752211,38.4,2.05,0x0,9296,1500,0
1783840646,159934822,37.3,2.06,0x0,9296,1500,0
1783840651,200169960,37.3,2.06,0x0,9296,1500,0
1783840656,240340420,36.2,2.03,0x0,9296,1500,0
1783840661,280523241,36.7,2.06,0x0,9296,1500,0
1783840666,320889607,37.3,2.01,0x0,9296,1500,0
1783840671,361168795,37.3,2.04,0x0,9296,1500,0
1783840676,401413085,38.4,2.01,0x0,9312,1500,0
1783840681,441708401,37.3,2.02,0x0,9312,1500,0
1783840686,482099873,37.8,2.05,0x0,9312,1500,0
1783840691,522450315,38.4,2.03,0x0,9312,1500,0
1783840696,562843173,37.8,2.07,0x0,9312,1500,0
1783840701,603346408,38.9,2.07,0x0,9312,1500,0
1783840706,643747467,38.4,2.01,0x0,9312,1500,0
1783840711,684147977,38.4,2.05,0x0,9312,1500,0
1783840716,724454662,37.3,2.05,0x0,9312,1500,0
1783840721,764838742,37.3,2.03,0x0,9312,1500,0
1783840726,805355293,38.4,2.06,0x0,9312,1500,0
1783840731,845685888,37.8,2.05,0x0,9312,1500,0
1783840736,886027806,37.3,2.08,0x0,9312,1500,0
1783840741,926379267,36.7,2.03,0x0,9312,1500,0
1783840746,966707532,37.3,2.09,0x0,9312,1500,0
1783840752,7212618,37.3,2.06,0x0,9312,1500,0
1783840757,47679100,37.3,2.06,0x0,9312,1500,0
1783840762,88147034,36.7,2.05,0x0,9312,1500,0
1783840767,128481011,36.7,2.05,0x0,9312,1500,0
1783840772,168759885,37.3,2.07,0x0,9312,1500,0
1783840777,209268931,36.7,2.05,0x0,9312,1500,0
1783840782,249619169,36.2,2.28,0x0,9312,1500,0
1783840787,290003933,37.3,2.05,0x0,9312,1500,0
1783840792,330593720,37.3,2.03,0x0,9312,1500,0
1783840797,370889774,36.7,2.04,0x0,9312,1500,0
1783840802,411201224,36.7,2.08,0x0,9312,1500,0
1783840807,451485402,37.8,2.08,0x0,9312,1500,0
1783840812,491889475,37.3,2.08,0x0,9312,1500,0
1783840817,532249535,37.3,2.29,0x0,9312,1500,0
1783840822,576677639,36.7,2.15,0x0,9312,1500,0
1783840827,621081082,36.7,2.09,0x0,9312,1500,0
1783840832,661343847,37.8,2.10,0x0,9312,1500,0
1783840837,701740320,37.3,2.05,0x0,9312,1500,0
1783840842,742013947,36.7,2.11,0x0,9312,1500,0
1783840847,782379118,37.3,2.04,0x0,9312,1500,0
1783840852,822692794,36.7,2.03,0x0,9312,1500,0
1783840857,863012457,38.4,2.04,0x0,9312,1500,0
1783840862,903351422,38.4,2.04,0x0,9312,1500,0
1783840867,943570782,38.9,2.06,0x0,9312,1500,0
1783840872,983902018,38.4,2.07,0x0,9312,1500,0
1783840878,24277981,37.3,2.05,0x0,9312,1500,0
1783840883,64749727,36.7,2.08,0x0,9312,1500,0
1783840888,105031108,37.8,2.04,0x0,9312,1500,0
1783840893,145236199,38.4,2.05,0x0,9312,1500,0
1783840898,185552887,37.3,2.05,0x0,9312,1500,0
1783840903,225828099,37.8,2.02,0x0,9312,1500,0
1783840908,266086872,36.7,2.03,0x0,9312,1500,0
1783840913,310348559,37.8,2.08,0x0,9312,1500,0
1783840918,350548620,36.7,2.09,0x0,9312,1500,0
1783840923,390945648,37.3,2.08,0x0,9312,1500,0
1783840928,431307607,36.7,2.02,0x0,9312,1500,0
1783840933,471664071,37.3,2.10,0x0,9312,1500,0
1783840938,511876430,37.8,2.02,0x0,9312,1500,0
1783840943,552246718,36.7,2.06,0x0,9312,1500,0
1783840948,592591438,37.3,2.09,0x0,9312,1500,0
1783840953,633058433,36.7,2.03,0x0,9312,1500,0
1783840958,673373642,37.3,2.27,0x0,9312,1500,0
1783840963,713787354,37.3,2.06,0x0,9312,1500,0
1783840968,754046230,37.3,2.04,0x0,9312,1500,0
1783840973,794415661,37.3,2.03,0x0,9312,1500,0
1783840978,834912371,37.8,2.07,0x0,9312,1500,0
1783840983,875442972,37.3,2.04,0x0,9312,1500,0
1783840988,915779947,36.7,2.06,0x0,9312,1500,0
1783840993,956004983,36.7,2.03,0x0,9312,1500,0
1783840998,996318692,37.3,2.07,0x0,9312,1500,0
1783841004,40609609,36.7,2.04,0x0,9312,1500,0
1783841009,183396232,38.4,2.05,0x0,9312,1500,0
1783841014,227861406,37.3,2.03,0x0,9312,1500,0
1783841019,268174282,36.7,2.08,0x0,9312,1500,0
1783841024,308455171,37.3,2.04,0x0,9312,1500,0
1783841029,348755224,37.3,2.04,0x0,9312,1500,0
1783841034,489907474,37.8,2.12,0x0,9312,1500,0
1783841039,530128502,37.8,2.04,0x0,9312,1500,0
1783841044,570542882,38.4,2.06,0x0,9312,1500,0
1783841049,610889633,37.8,2.03,0x0,9312,1500,0
1783841054,651257573,37.3,2.04,0x0,9312,1500,0
1783841059,691808294,36.7,2.03,0x0,9312,1500,0
1783841064,732126409,37.3,2.02,0x0,9312,1500,0
1783841069,772337735,37.3,2.06,0x0,9312,1500,0
1783841074,812833253,37.3,2.06,0x0,9312,1500,0
1783841079,853172854,38.9,2.05,0x0,9312,1500,0
1783841084,893471558,36.7,2.10,0x0,9312,1500,0
1783841089,933714772,37.3,2.09,0x0,9312,1500,0
1783841094,973964074,36.7,2.06,0x0,9312,1500,0
1783841100,14247870,38.4,2.04,0x0,9312,1500,0
1783841105,54548866,38.4,2.04,0x0,9312,1500,0
1783841110,95088951,37.3,2.08,0x0,9312,1500,0
1783841115,135418405,37.3,2.04,0x0,9312,1500,0
1783841120,175820840,36.7,2.06,0x0,9312,1500,0
1783841125,216112443,38.4,2.04,0x0,9312,1500,0
1783841130,256374214,37.3,2.05,0x0,9312,1500,0
1783841135,296903690,37.3,2.06,0x0,9312,1500,0
1783841140,337106208,37.8,2.04,0x0,9312,1500,0
1783841145,377499953,37.8,2.05,0x0,9312,1500,0
1783841150,417766963,37.3,2.04,0x0,9312,1500,0
1783841155,457991592,37.8,2.05,0x0,9312,1500,0
1783841160,498357987,37.8,2.04,0x0,9312,1500,0
1783841165,538605317,38.4,2.05,0x0,9312,1500,0
1783841170,578989009,36.7,2.05,0x0,9312,1500,0
1783841175,619281378,36.7,2.06,0x0,9312,1500,0
1783841180,659548074,36.7,2.04,0x0,9312,1500,0
1783841185,699760765,37.3,2.22,0x0,9312,1500,0
1783841190,739938007,36.7,2.04,0x0,9312,1500,0
1783841195,780086004,37.8,2.05,0x0,9312,1500,0
1783841200,820331850,36.7,2.05,0x0,9312,1500,0
1783841205,860460898,36.2,2.07,0x0,9312,1500,0
1783841210,900610205,36.7,2.05,0x0,9312,1500,0
1783841215,940808066,37.8,2.03,0x0,9312,1500,0
1783841220,981024577,38.9,2.07,0x0,9312,1500,0
1783841226,21405867,36.7,2.02,0x0,9312,1500,0
1783841231,61671326,37.8,2.07,0x0,9312,1500,0
1783841236,102039863,37.3,2.07,0x0,9312,1500,0
1783841241,142387275,37.3,2.08,0x0,9312,1500,0
1783841246,182658229,36.7,2.05,0x0,9312,1500,0
1783841251,222991578,37.3,2.01,0x0,9312,1500,0
1783841256,263244564,37.3,2.06,0x0,9312,1500,0
1783841261,303492743,37.3,2.09,0x0,9312,1500,0
1783841266,343875911,38.9,2.06,0x0,9312,1500,0
1783841271,384093201,37.3,2.05,0x0,9312,1500,0
1783841276,424397797,38.4,2.03,0x0,9312,1500,0
1783841281,464626349,38.9,2.02,0x0,9312,1500,0
1783841286,504842210,37.3,2.04,0x0,9312,1500,0
1783841291,545130879,37.3,2.02,0x0,9312,1500,0
1783841296,585487117,37.3,2.05,0x0,9312,1500,0
1783841301,626017702,38.4,2.03,0x0,9312,1500,0
1783841306,666341303,38.9,2.09,0x0,9312,1500,0
1783841311,706812937,37.3,2.02,0x0,9312,1500,0
1783841316,747127959,37.8,2.03,0x0,9312,1500,0
1783841321,787513721,37.3,2.05,0x0,9312,1500,0
1783841326,827749574,36.7,2.25,0x0,9312,1500,0
1783841331,868070299,38.4,2.04,0x0,9312,1500,0
1783841336,908417561,36.7,2.04,0x0,9312,1500,0
1783841341,948693769,36.7,2.05,0x0,9312,1500,0
1783841346,989011258,36.7,2.07,0x0,9312,1500,0
1783841352,29461675,37.3,2.03,0x0,9312,1500,0
1783841357,69700059,37.3,2.07,0x0,9312,1500,0
1783841362,110055837,36.7,2.07,0x0,9312,1500,0
1783841367,150339712,37.3,2.04,0x0,9312,1500,0
1783841372,190644427,37.8,2.06,0x0,9312,1500,0
1783841377,231140925,36.2,2.04,0x0,9312,1500,0
1783841382,271428042,37.3,2.03,0x0,9312,1500,0
1783841387,311833852,38.4,2.07,0x0,9312,1500,0
1783841392,352236411,37.3,2.06,0x0,9312,1500,0
1783841397,392655331,36.7,2.07,0x0,9312,1500,0
1783841402,433047854,37.3,2.04,0x0,9312,1500,0
1783841407,473308665,37.8,2.11,0x0,9312,1500,0
1783841412,513707116,37.3,2.06,0x0,9312,1500,0
1783841417,553999005,37.3,2.03,0x0,9312,1500,0
1783841422,594367110,37.8,2.09,0x0,9312,1500,0
1783841427,634744487,38.4,2.05,0x0,9312,1500,0
1783841432,675107896,37.8,2.09,0x0,9312,1500,0
1783841437,715494449,38.4,2.03,0x0,9312,1500,0
1783841442,755597443,37.3,2.04,0x0,9312,1500,0
1783841447,795904026,37.3,2.03,0x0,9312,1500,0
1783841452,836178587,36.7,2.05,0x0,9312,1500,0
1783841457,876528498,37.3,2.73,0x0,9312,1500,0
1783841462,916853760,38.4,2.05,0x0,9312,1500,0
1783841467,957248668,38.4,2.06,0x0,9312,1500,0
1783841472,997636946,37.8,2.04,0x0,9312,1500,0
1783841478,38035095,38.4,2.04,0x0,9312,1500,0
1783841483,78629243,37.3,2.03,0x0,9312,1500,0
1783841488,118888690,36.7,2.10,0x0,9312,1500,0
1783841493,159411972,37.3,2.60,0x0,9312,1500,0
1783841498,199824811,37.3,2.07,0x0,9312,1500,0
1783841503,240310987,37.8,2.04,0x0,9312,1500,0
1783841508,280587795,37.3,2.05,0x0,9312,1500,0
1783841513,321030052,37.8,2.04,0x0,9312,1500,0
1783841518,361460516,37.8,2.06,0x0,9312,1500,0
1783841523,401870634,38.4,2.24,0x0,9312,1500,0
1783841528,442116572,37.3,2.09,0x0,9312,1500,0
1783841533,482460571,38.4,2.02,0x0,9312,1500,0
1783841538,522775910,37.3,2.05,0x0,9312,1500,0
1783841543,563138978,38.4,2.07,0x0,9312,1500,0
1783841548,603683534,36.7,2.04,0x0,9312,1500,0
1783841553,644034190,37.3,2.04,0x0,9312,1500,0
1783841558,684486670,37.8,2.05,0x0,9312,1500,0
1783841563,724921176,37.3,2.02,0x0,9312,1500,0
1783841568,765263563,36.7,2.06,0x0,9312,1500,0
1783841573,805681959,38.4,2.07,0x0,9312,1500,0
1783841578,845901346,36.7,2.07,0x0,9312,1500,0
1783841583,886319133,37.3,2.05,0x0,9312,1500,0
1783841588,926724616,37.3,2.06,0x0,9312,1500,0
1783841593,967070591,37.3,2.06,0x0,9312,1500,0
1783841599,7420004,37.3,2.06,0x0,9312,1500,0
1783841604,47716597,37.3,2.09,0x0,9312,1500,0
1783841609,88033387,37.3,2.05,0x0,9312,1500,0
1783841614,128314949,37.3,2.05,0x0,9312,1500,0
1783841619,168626877,36.7,2.06,0x0,9312,1500,0
1783841624,208948707,37.3,2.02,0x0,9312,1500,0
1783841629,249273293,38.4,2.08,0x0,9312,1500,0
1783841634,289574911,37.8,2.07,0x0,9312,1500,0
1783841639,329891749,36.7,2.05,0x0,9312,1500,0
1783841644,370192027,36.7,2.04,0x0,9312,1500,0
1783841649,410576248,37.3,2.27,0x0,9312,1500,0
1783841654,451018188,37.3,2.04,0x0,9312,1500,0
1783841659,491373367,38.4,2.04,0x0,9312,1500,0
1783841664,531824341,36.7,2.03,0x0,9312,1500,0
1783841669,572137740,37.8,2.05,0x0,9312,1500,0
1783841674,612371028,36.7,2.02,0x0,9312,1500,0
1783841679,652641704,37.3,2.06,0x0,9312,1500,0
1783841684,692987416,37.8,2.07,0x0,9312,1500,0
1783841689,733350315,36.7,2.05,0x0,9312,1500,0
1783841694,773705991,38.4,2.05,0x0,9312,1500,0
1783841699,813957558,38.4,2.03,0x0,9312,1500,0
1783841704,854192645,37.3,2.06,0x0,9312,1500,0
1783841709,894535178,38.4,2.26,0x0,9312,1500,0
1783841714,935065879,38.4,2.01,0x0,9312,1500,0
1783841719,975594916,37.3,2.29,0x0,9312,1500,0
1783841725,16144104,37.3,2.05,0x0,9312,1500,0
1783841730,56389481,36.7,2.05,0x0,9312,1500,0
1783841735,97181045,36.7,2.09,0x0,9312,1500,0
1783841740,137460355,37.3,2.04,0x0,9312,1500,0
1783841745,177655892,37.8,2.27,0x0,9312,1500,0
1783841750,217872655,38.4,2.05,0x0,9312,1500,0
1783841755,258162201,38.4,2.03,0x0,9312,1500,0
1783841760,302406961,38.4,2.04,0x0,9312,1500,0
1783841765,346567448,36.7,2.07,0x0,9312,1500,0
1783841770,386908473,36.7,2.05,0x0,9312,1500,0
1783841775,427387910,36.7,2.03,0x0,9312,1500,0
1783841780,467703614,37.3,2.12,0x0,9312,1500,0
1783841785,507975899,37.3,2.04,0x0,9312,1500,0
1783841790,548345912,37.3,2.07,0x0,9312,1500,0
1783841795,588804266,38.4,2.07,0x0,9312,1500,0
1783841800,629207442,37.3,2.05,0x0,9312,1500,0
1783841805,669737551,37.8,2.07,0x0,9312,1500,0
1783841810,710135040,37.3,2.06,0x0,9312,1500,0
1783841815,750483759,36.7,2.04,0x0,9312,1500,0
1783841820,790859579,37.3,2.04,0x0,9312,1500,0
1783841825,831168501,38.4,2.09,0x0,9312,1500,0
1783841830,871383248,38.4,2.04,0x0,9312,1500,0
1783841835,911584096,38.4,2.04,0x0,9312,1500,0
1783841840,955836607,38.4,2.04,0x0,9312,1500,0
1783841845,996216993,36.7,2.14,0x0,9312,1500,0
1783841851,36594964,37.3,2.06,0x0,9312,1500,0
1783841856,76827538,37.3,2.07,0x0,9312,1500,0
1783841861,117106586,37.3,2.24,0x0,9312,1500,0
1783841866,157388496,37.3,2.06,0x0,9312,1500,0
1783841871,197652678,36.7,2.08,0x0,9312,1500,0
1783841876,237959315,37.3,2.02,0x0,9312,1500,0
1783841881,278161168,38.4,2.06,0x0,9312,1500,0
1783841886,318387718,38.4,2.06,0x0,9312,1500,0
1783841891,358631169,38.4,2.03,0x0,9312,1500,0
1783841896,398832670,37.8,2.10,0x0,9312,1500,0
1783841901,439246350,37.3,2.05,0x0,9312,1500,0
